Book Name,Price,Rating,Link
Grandmaster Preparation - Positional Play,$29.95,4.9 out of 5 stars,https://www.amazon.com/Grandmaster-Preparation-Positional-Jacob-Aagaard/dp/1907982264/ref=sr_1_61?keywords=chess+books&qid=1639629625&sr=8-61
Chess Strategy Workbook: A Blueprint for Developing the Best Plan,$19.95,4.6 out of 5 stars,https://www.amazon.com/Chess-Strategy-Workbook-Blueprint-Developing/dp/0976196220/ref=sr_1_62?keywords=chess+books&qid=1639629625&sr=8-62
Your Next Five Moves: Master the Art of Business Strategy,$0.00,4.8 out of 5 stars,https://www.amazon.com/Your-Next-Five-Moves-Business/dp/B084B2X9TX/ref=sr_1_63?keywords=chess+books&qid=1639629625&sr=8-63
He's Got Moves: 25 Legendary Chess Games (As Analyzed by a Smart Kid),$7.98,4.7 out of 5 stars,https://www.amazon.com/Hes-Got-Moves-Legendary-Analyzed/dp/099921196X/ref=sr_1_64?keywords=chess+books&qid=1639629625&sr=8-64
A First Book of Morphy,$18.95,4.6 out of 5 stars,https://www.amazon.com/First-Book-Morphy-Frisco-Rosario/dp/1412039061/ref=sr_1_65?keywords=chess+books&qid=1639629625&sr=8-65
The Complete Chess Course,$21.46,4.6 out of 5 stars,https://www.amazon.com/Complete-Chess-Course-Beginning-Reinfeld/dp/1941270247/ref=sr_1_66?keywords=chess+books&qid=1639629625&sr=8-66
Art of Attack in Chess,$20.92,4.7 out of 5 stars,https://www.amazon.com/Art-Attack-Chess-Ladimir-Vukovic/dp/1857444000/ref=sr_1_67?keywords=chess+books&qid=1639629625&sr=8-67
The Berlin Defence (Grandmaster Repertoire),$29.95,,https://www.amazon.com/Berlin-Defence-Grandmaster-Repertoire/dp/1784831549/ref=sr_1_68?keywords=chess+books&qid=1639629625&sr=8-68
Street Smart Chess,$29.95,5.0 out of 5 stars,https://www.amazon.com/Street-Smart-Chess-Axel-Smith/dp/1784831212/ref=sr_1_69?keywords=chess+books&qid=1639629625&sr=8-69
"Making Wooden Chess Sets: 15 One-of-a-Kind Designs for the Scroll Saw (Fox Chapel Publishing) Neo-Classic, Trojan, Canterbury, Venice, a Chessboard, and More (Scroll Saw Woodworking & Crafts Book)",$19.95,4.7 out of 5 stars,https://www.amazon.com/Making-Wooden-Chess-Sets-Kind/dp/156523457X/ref=sr_1_70?keywords=chess+books&qid=1639629625&sr=8-70
The Batsford Book of Chess for Children,$14.95,4.6 out of 5 stars,https://www.amazon.com/Batsford-Book-Chess-Children/dp/184994069X/ref=sr_1_71?keywords=chess+books&qid=1639629625&sr=8-71
